50,8,5
50,9,6
50,4,6
50,6,6
50,10,5
50,9,6
50,4,6
50,4,5
50,9,5
50,8,6
50,9,6
50,9,5
50,6,6
50,7,6
50,4,5
50,8,5
50,9,6
50,4,6
50,6,6
50,10,5
50,9,6
50,4,6
50,4,5
50,9,5
50,8,6
50,9,6
50,9,5
50,6,6
50,7,6
50,4,5
50,8,5
50,9,6
50,4,6
50,6,6
50,10,5
50,9,6
50,4,6
50,4,5
50,9,5
50,8,6
50,9,6
50,9,5
50,6,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
75,5,6
75,11,5
75,7,2
75,9,6
75,9,1
75,8,6
75,7,7
75,8,6
75,10,6
75,10,6
75,3,2
75,10,5
75,9,7
75,11,5
75,11,6
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
100,8,6
100,12,7
100,11,7
100,8,4
100,11,5
100,10,7
100,14,6
100,6,6
100,6,5
100,4,5
100,4,5
100,12,1
100,8,7
100,8,7
100,13,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
125,8,5
125,4,6
125,4,3
125,13,7
125,12,6
125,8,7
125,11,4
125,5,6
125,7,7
125,10,6
125,13,7
125,8,4
125,4,5
125,12,5
125,12,7
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
150,5,6
150,2,8
150,11,5
150,8,7
150,7,8
150,6,4
150,5,6
150,4,5
150,7,8
150,7,7
150,14,7
150,5,6
150,9,7
150,14,8
150,7,6
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
175,7,6
175,10,6
175,10,7
175,4,8
175,8,2
175,2,7
175,7,5
175,9,7
175,7,4
175,6,7
175,9,7
175,12,6
175,14,8
175,10,7
175,13,8
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
200,13,3
200,10,8
200,15,8
200,15,8
200,12,8
200,15,8
200,7,7
200,2,6
200,5,7
200,7,3
200,6,6
200,9,5
200,12,8
200,8,5
200,8,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
225,9,5
225,4,1
225,7,4
225,6,8
225,4,1
225,12,7
225,12,5
225,13,7
225,10,3
225,10,6
225,12,8
225,8,7
225,6,7
225,15,8
225,4,5
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
250,6,5
250,10,4
250,2,5
250,5,6
250,13,4
250,12,7
250,7,6
250,15,5
250,6,6
250,1,6
250,5,6
250,7,6
250,4,5
250,10,3
250,11,8
275,9,4
275,10,8
275,3,5
275,13,8
275,10,2
275,10,6
275,5,5
275,9,9
275,9,9
275,9,7
275,9,4
275,12,6
275,4,3
275,7,7
275,2,6
275,9,4
275,10,8
275,3,5
275,13,8
275,10,2
275,10,6
275,5,5
275,9,9
275,9,9
275,9,7
275,9,4
275,12,6
275,4,3
275,7,7
275,2,6
275,15,3
275,2,6
275,9,6
275,6,7
275,13,8
275,15,8
275,12,7
275,6,7
275,10,6
275,11,8
275,10,7
275,6,7
275,4,4
275,8,4
275,13,8
275,15,3
275,2,6
275,9,6
275,6,7
275,13,8
275,15,8
275,12,7
275,6,7
275,10,6
275,11,8
275,10,7
275,6,7
275,4,4
275,8,4
275,13,8
275,15,3
275,2,6
275,9,6
275,6,7
275,13,8
275,15,8
275,12,7
275,6,7
275,10,6
275,11,8
275,10,7
275,6,7
275,4,4
275,8,4
275,13,8
275,15,3
275,2,6
275,9,6
275,6,7
275,13,8
275,15,8
275,12,7
275,6,7
